engagement_probability,threeXthree,twoXtwo
0.143700495,0,1
0.128813848,0,0
0.251623809,0,0
0.4755072,0,0
0.453479409,1,1
0.066792801,0,0
0.098076828,0,0
0.124989331,0,0
0.082148947,0,0
0.113897547,0,0
0.053678919,0,0
0.538949311,0,0
0.209328145,0,0
0.030848643,0,0
0.079567425,0,0
0.083377339,0,0
0.612074375,0,0
0.130489931,0,0
0.047758248,0,0
0.037414029,0,0
0.047355503,0,0
0.523948669,0,0
0.062539093,0,0
0.44105643,1,1
0.199697584,0,0
0.107835039,0,0
0.069914229,0,0
0.485563308,0,0
0.578956306,0,0
0.116190612,0,0
0.103033975,0,0
0.109564967,0,0
0.04371452,0,0
0.419477075,1,1
0.046519861,0,0
0.043090928,0,0
0.047489297,0,0
0.032907471,0,0
0.456076384,1,1
0.438176423,0,0
0.032976817,0,0
0.180930331,0,0
0.53755492,1,1
0.473163128,0,0
0.423580796,0,0
0.415342271,1,1
0.108426735,0,0
0.058281083,0,0
0.061472349,0,0
0.034132492,0,0
0.082815558,0,0
0.363675028,0,0
0.440815359,0,0
0.080879934,0,0
0.140153274,0,0
0.134046733,1,1
0.053065725,0,0
0.035166427,0,0
0.457626253,0,1
0.093309462,0,0
0.039712671,0,0
0.071623802,0,0
0.402060062,0,0
0.161065534,0,0
0.035466865,0,0
0.098193124,0,0
0.488545179,1,1
0.317873597,1,1
0.403584659,0,0
0.501914501,0,0
0.476586968,1,1
0.076648548,0,0
0.119044453,0,0
0.485740691,1,1
0.488927007,1,1
0.521341443,0,0
0.091386147,0,0
0.304421067,0,0
0.081772029,0,1
0.057266332,0,0
0.064275645,0,0
0.079112351,0,0
0.080113314,0,1
0.13010706,0,0
0.099131584,0,0
0.592784166,0,0
0.540011108,1,1
0.040760525,0,0
0.590111136,1,1
0.2595855,0,0
0.476609319,0,0
0.195431471,0,0
0.123389058,0,0
0.377044708,0,0
0.1516857,0,0
0.132325873,0,0
0.039593276,0,0
0.486640185,0,1
0.106243402,0,1
0.134058923,0,0
0.057740849,0,0
0.084221445,0,0
0.112108551,0,0
0.082834601,0,0
0.409568608,0,0
0.082684085,0,0
0.037470404,0,0
0.331970304,0,0
0.098423325,0,0
0.034806926,0,0
0.329277933,0,0
0.095046818,0,0
0.596337378,0,0
0.094419129,0,0
0.030683802,0,0
0.030858288,0,0
0.032383874,0,0
0.076198742,0,0
0.574401021,0,0
0.043089017,0,0
0.058959238,0,0
0.076949269,0,0
0.442203552,0,0
0.091589659,0,0
0.485066712,0,0
0.312075198,0,0
0.435220987,1,1
0.02566855,0,0
0.037847012,0,0
0.526656449,0,0
0.031841859,0,0
0.033912141,0,0
0.039884318,0,0
0.121274471,1,1
0.091985747,0,0
0.490154982,0,0
0.049553994,0,0
0.036105927,0,0
0.078873873,0,0
0.118658885,0,0
0.030389715,0,0
0.088406377,1,1
0.045626123,0,0
0.463389277,1,1
0.518720031,0,0
0.071388885,0,0
0.529133141,0,0
0.071662985,0,0
0.423944831,0,0
0.512738705,0,0
0.443131089,1,1
0.154180259,0,0
0.191243321,0,0
0.038395308,0,0
0.534748971,1,1
0.031857602,0,0
0.099529482,0,0
0.563557565,1,1
0.083763205,0,0
0.045625031,0,0
0.126177505,0,0
0.045473151,0,0
0.108027793,0,0
0.047912221,0,0
0.095893279,0,0
0.034546845,0,0
0.047167942,0,0
0.09221229,0,0
0.450385481,1,1
0.040972326,0,0
0.070438296,0,0
0.577671111,1,1
0.114385337,0,0
0.091507584,0,0
0.080383375,0,0
0.581723392,0,0
0.035740118,0,0
0.485940516,1,1
0.037317134,0,0
0.087793924,0,0
0.088186435,0,0
0.394978404,0,0
0.525530934,1,1
0.028237265,0,0
0.575915277,0,0
0.060946926,0,0
0.077649243,0,0
0.025629917,0,0
0.070789263,0,0
0.040030446,0,0
0.086394839,0,0
0.470191777,1,1
0.414487064,0,1
0.52522248,0,0
0.538835287,1,1
0.038990803,0,0
0.054536574,0,0
0.042797238,0,0
0.128741249,0,0
0.121921808,1,1
0.131916583,0,0
0.034263588,0,0
0.050294995,0,0
0.478009105,0,0
0.357291639,0,0
0.02618189,0,0
0.086961627,0,0
0.064688899,0,0
0.069451392,0,0
0.106271341,1,1
0.087900318,0,0
0.111744963,0,0
0.418987095,0,1
0.532224238,0,0
0.09141653,0,0
0.075988486,0,0
0.545290112,0,0
0.032605682,0,0
0.034379948,0,0
0.06989143,0,0
0.041025843,0,0
0.033251651,0,0
0.029719137,0,0
0.032108512,0,0
0.193541378,0,0
0.474488825,1,1
0.038939968,0,0
0.035142414,0,0
0.027411664,0,0
0.429780662,0,0
0.051197782,0,0
0.444654584,1,1
0.382754654,0,0
0.314824998,0,0
0.331690103,0,0
0.079730004,0,0
0.109396644,0,1
0.080661632,0,0
0.039141096,0,0
0.041170202,0,0
0.033138759,0,0
0.489087105,0,0
0.513579369,0,0
0.157376453,1,1
0.4411529,1,1
0.09726283,0,0
0.434348315,1,1
0.373734772,0,1
0.084236197,0,0
0.115544647,0,0
0.109907545,0,0
0.173285812,0,0
0.542835116,1,1
0.380667657,0,0
0.037254978,0,0
0.470225453,0,0
0.459199727,0,0
0.039812434,0,0
0.430381685,0,0
0.070134446,0,0
0.102278642,0,0
0.500196874,1,1
0.500288785,1,1
0.08666566,0,0
0.051547807,0,0
0.33006689,0,0
0.088884063,0,0
0.043726958,0,0
0.51238513,1,1
0.400129497,1,1
0.130644947,0,0
0.032278314,0,0
0.079732209,0,0
0.493918747,1,1
0.033605028,0,0
0.10266827,0,0
0.026525553,0,0
0.045582104,0,0
0.138997436,1,1
0.083504647,0,0
0.112203166,0,0
0.080565095,0,0
0.410245448,0,0
0.03194762,0,0
0.114032075,0,0
0.041132111,0,0
0.506983578,1,1
0.510913193,1,1
0.132496551,0,0
0.041855402,0,0
0.107004382,0,0
0.157850146,0,0
0.054610059,0,0
0.035837885,0,0
0.393631935,1,1
0.03702417,0,0
0.035304274,0,0
0.085098788,0,0
0.062723659,0,0
0.516594708,0,0
0.51349622,0,0
0.089020938,0,0
0.082103767,0,0
0.094606005,0,0
0.456276,1,1
0.037926152,0,0
0.324690253,0,0
0.084759176,0,0
0.117992833,0,0
0.332719415,0,1
0.054282453,0,0
0.074304394,0,0
0.50040251,1,1
0.026784902,0,0
0.429858416,0,0
0.10761869,0,1
0.138646975,0,0
0.040494062,0,0
0.031912003,0,0
0.074684434,0,0
0.087131843,0,0
0.040419463,0,0
0.109849244,0,0
0.03873511,0,0
0.162537873,0,1
0.433940291,0,0
0.502373338,0,0
0.038256578,0,0
0.08024396,0,0
0.084923461,0,0
0.503750265,1,1
0.425551236,0,0
0.10960754,1,1
0.076800428,0,0
0.049771838,0,0
0.424466789,0,1
0.084010519,0,0
0.082172289,0,0
0.149015561,0,0
0.079343379,0,0
0.170614228,0,0
0.028044509,0,0
0.102811649,0,0
0.545425594,0,1
0.106764555,0,0
0.092729285,0,0
0.026093056,0,0
0.087584592,0,0
0.541041315,0,0
0.031699385,0,0
0.505491436,1,1
0.452925444,0,0
0.540850937,1,1
0.398026258,1,1
0.547281921,0,0
0.053090438,0,0
0.034927737,0,0
0.404092729,1,1
0.564543426,1,1
0.467566282,0,1
0.072599314,0,0
0.120715268,0,0
0.034806926,0,0
0.098884612,0,0
0.140427217,0,0
0.428075522,1,1
0.395739794,0,0
0.081247717,0,0
0.065896481,0,1
0.044523153,0,0
0.430883467,1,1
0.514997244,0,0
0.152079552,0,0
0.336649567,0,0
0.08794228,0,0
0.431455255,0,0
0.049738646,0,0
0.080465145,0,0
0.473554641,0,0
0.099077359,0,1
0.098726429,0,0
0.033675849,0,0
0.405826211,0,0
0.071288161,0,0
0.035548661,0,0
0.046660922,0,0
0.089436904,1,1
0.548093557,0,0
0.437587142,0,0
0.091521934,0,0
0.032056201,0,0
0.042913202,0,0
0.049577642,0,0
0.032678861,0,0
0.543224275,0,1
0.05738806,0,0
0.114020176,0,0
0.105700441,0,0
0.042947602,0,0
0.412643373,1,1
0.050168164,0,0
0.408484638,1,1
0.508812785,0,1
0.125089973,0,0
0.39387846,0,0
0.108981289,0,0
0.057383887,0,0
0.488303483,1,1
0.39123103,0,0
0.033977866,0,0
0.073100373,0,0
0.450909436,0,0
0.086002521,0,0
0.364560187,0,0
0.028548501,0,0
0.460581809,1,1
0.088085264,0,0
0.032709938,0,0
0.148903534,0,0
0.43501398,0,0
0.049169987,0,0
0.448405564,0,0
0.145494342,0,0
0.088282682,0,0
0.420878023,1,1
0.088327453,0,0
0.086864009,0,0
0.429355085,1,1
0.138823047,0,0
0.143621132,0,0
0.05737805,0,0
0.038996596,0,0
0.402672768,0,0
0.037814654,0,0
0.110930011,0,0
0.51208216,1,1
0.49328813,1,1
0.143779725,0,0
0.122615874,0,1
0.213632241,0,0
0.041157678,0,0
0.085828312,0,0
0.043057155,0,0
0.450076461,0,0
0.041186698,0,0
0.03436505,0,0
0.447091639,1,1
0.11331939,0,0
0.051415652,0,0
0.121575736,0,0
0.152495041,0,0
0.152764618,0,0
0.088188618,0,0
0.523975074,0,0
0.040866666,0,0
0.087803178,0,0
0.407514036,0,0
0.120713353,1,1
0.567133546,0,0
0.120231733,0,0
0.087900318,0,0
0.119143352,0,0
0.030341763,0,0
0.101360321,0,0
0.452353179,1,1
0.089772157,0,0
0.080994725,0,0
0.446522385,1,1
0.104864106,0,0
0.038197093,0,0
0.468151569,1,1
0.165491328,0,0
0.474933714,0,0
0.100826405,0,0
0.404616535,0,0
0.046160076,0,0
0.072191454,0,0
0.050948214,0,0
0.100877844,0,0
0.431034446,0,0
0.100645378,0,0
0.071329534,0,0
0.517869115,0,0
0.078965098,0,0
0.054013982,0,0
0.450233579,0,0
0.502183676,0,0
0.504659891,1,1
0.063132472,0,0
0.180902466,0,0
0.449050963,0,0
0.112958491,0,0
0.471488118,1,1
0.0814991,0,0
0.121409446,0,0
0.040063072,0,0
0.505413651,0,0
0.153581262,0,0
0.03817888,0,0
0.040464856,0,0
0.588193417,1,1
0.482340515,0,0
0.040563248,0,0
0.097310409,1,1
0.061354499,0,0
0.525835752,0,0
0.076577462,0,0
0.092964664,0,0
0.099331982,0,0
0.113685839,0,0
0.424872726,0,0
0.340657681,0,0
0.084793128,0,0
0.076161511,0,0
0.028702326,0,0
0.034260295,0,0
0.029873004,0,0
0.052389607,0,0
0.037393786,0,0
0.047757424,0,0
0.47062102,1,1
0.542923152,0,0
0.092374861,0,0
0.034661412,0,0
0.482790768,1,1
0.117219657,0,1
0.049128458,0,0
0.463546425,0,0
0.025661044,0,0
0.14361611,0,0
0.31690833,0,0
0.121471509,0,0
0.180143252,0,0
0.576079905,1,1
0.286262065,0,0
0.088760719,0,0
0.087383889,0,0
0.032142203,0,0
0.083485909,0,0
0.519381762,1,1
0.400259346,0,0
0.08075203,0,0
0.036669172,0,0
0.111602545,0,0
0.034308106,0,0
0.164209768,1,1
0.058516588,0,0
0.090522446,0,0
0.076667987,0,0
0.458764672,0,0
0.041063625,0,0
0.042753726,0,0
0.040466465,0,0
0.114209369,0,0
0.054711215,0,0
0.411647826,0,0
0.084567875,0,0
0.060151465,0,0
0.540035844,0,0
0.04802312,0,0
0.074235968,0,0
0.035145763,0,0
0.462840617,0,0
0.473165333,1,1
0.541015565,1,1
0.040152963,0,0
0.099451773,0,0
0.059620984,0,0
0.481933683,0,0
0.079742454,0,0
0.033203021,0,0
0.032453537,0,0
0.583640695,0,0
0.11599227,0,0
0.097586229,0,0
0.12067987,0,0
0.575179636,0,0
0.096387193,1,1
0.031265751,0,0
0.471931607,1,1
0.596644223,0,0
0.047006752,0,0
0.097018152,0,0
0.047292549,0,0
0.108542152,0,0
0.114679456,0,0
0.038762748,0,0
0.118052363,0,0
0.114294492,0,0
0.090612926,0,0
0.465244979,1,1
0.052754477,0,0
0.095312677,0,0
0.384106725,0,0
0.08632566,0,0
0.400533915,1,1
0.451120317,1,1
0.117458276,0,0
0.043903273,0,0
0.600214064,0,0
0.115969978,0,0
0.489806622,1,1
0.153772905,0,0
0.435032755,0,1
0.588662624,1,1
0.514776707,0,0
0.495036751,0,0
0.093675725,0,0
0.067026153,0,0
0.167086929,0,0
0.099263012,0,0
0.06860394,0,0
0.042669442,0,0
0.046996724,0,0
0.580158532,0,1
0.03902192,0,0
0.11920736,0,0
0.094880223,0,0
0.08539895,0,0
0.480851352,0,1
0.02747382,0,0
0.145481989,0,0
0.039801691,0,0
0.027045861,0,0
0.029365217,0,0
0.107795618,0,0
0.115753852,0,0
0.096730173,0,0
0.05404802,0,0
0.399363071,1,1
0.02669826,0,0
0.486743718,1,1
0.082105219,0,0
0.035566043,0,0
0.036604673,0,0
0.045588519,0,0
0.050912891,0,0
0.039772034,0,0
0.031393878,0,0
0.13015078,0,0
0.027751351,0,0
0.173707426,0,0
0.552002966,0,0
0.060403999,0,0
0.503186047,1,1
0.360672206,1,1
0.033262067,0,0
0.491444319,0,0
0.036264647,0,0
0.446474344,1,1
0.087771505,0,0
0.110032305,0,0
0.138459519,0,0
0.107028417,0,0
0.46302858,1,1
0.436402649,0,0
0.466251254,1,1
0.522124171,0,1
0.085813783,0,0
0.084968641,0,0
0.418872327,0,0
0.571685851,0,0
0.166685343,0,0
0.045750141,0,0
0.119221359,0,0
0.114013284,0,0
0.543778896,0,0
0.098162197,0,0
0.091907308,1,1
0.54469353,0,0
0.112339161,0,0
0.062713459,0,0
0.132829264,0,0
0.457806379,1,1
0.484684616,1,1
0.12573953,0,0
0.503603637,0,0
0.613662958,0,0
0.118597284,1,1
0.477054715,0,0
0.475880504,0,0
0.541270435,0,0
0.03713705,0,0
0.352424949,0,0
0.110259242,0,0
0.074698418,0,0
0.382714629,0,0
0.47960481,0,0
0.035175275,0,0
0.047113098,0,0
0.292658716,0,0
0.461781651,1,1
0.040171426,0,0
0.028677616,0,0
0.208564103,0,0
0.049521215,0,0
0.112035245,0,0
0.499074936,0,0
0.049901787,0,0
0.073200509,0,0
0.511161625,1,1
0.427293122,0,0
0.524545252,0,0
0.034834582,0,0
0.117778979,0,0
0.475106359,1,1
0.516062677,0,0
0.075886481,0,0
0.341778129,0,0
0.40788269,0,0
0.115890488,0,0
0.075710185,0,0
0.410658658,0,0
0.392182916,0,0
0.143777505,0,0
0.529831111,1,1
0.576196969,1,1
0.548259139,1,1
0.394457489,1,1
0.368356854,0,0
0.433811873,0,0
0.103652231,0,0
0.02632782,0,0
0.41156888,0,0
0.044723142,0,0
0.382492304,0,0
0.444656253,1,1
0.030121924,0,0
0.390800238,0,0
0.443671346,1,1
0.041378938,0,0
0.402076602,0,0
0.552694559,1,1
0.43571344,0,1
0.039466549,0,0
0.097122423,0,0
0.42320773,1,1
0.026292022,0,0
0.466459274,1,1
0.030296033,0,0
0.031554855,0,0
0.031637345,0,0
0.037395213,0,0
0.047285445,0,0
0.040206719,0,0
0.561341166,1,1
0.107657932,1,1
0.074309982,0,0
0.470972687,0,0
0.109032184,0,0
0.548246861,0,0
0.535843849,0,0
0.50213182,0,0
0.084155239,0,0
0.513475716,0,1
0.032300096,0,0
0.47404784,1,1
0.030986836,0,0
0.388362616,0,0
0.203317136,0,0
0.03745532,0,0
0.049576525,0,0
0.048206054,0,0
0.076728359,0,0
0.10459657,0,0
0.432308227,0,0
0.069937401,0,0
0.070426866,0,0
0.470403403,1,1
0.320726424,0,0
0.156396896,0,0
0.106070422,0,0
0.4784742,1,1
0.113157563,0,0
0.063369609,0,0
0.025306797,0,0
0.095041178,0,0
0.419510931,1,1
0.086765088,0,0
0.416248828,1,1
0.039789829,0,0
0.328379095,0,1
0.469395101,0,0
0.085666165,0,0
0.368816555,0,0
0.455932766,0,0
0.511711717,1,1
0.234037444,0,0
0.089936294,0,0
0.084549978,0,0
0.046430986,0,0
0.066529229,0,0
0.028636795,0,0
0.056483235,0,0
0.171989739,0,0
0.460807413,0,0
0.553768873,1,1
0.029016145,0,0
0.49480781,0,0
0.456579983,0,0
0.032155745,0,0
0.57336092,1,1
0.048157871,0,0
0.137008741,0,0
0.086130492,0,0
0.503926933,0,1
0.032547075,0,0
0.044039868,0,0
0.56016624,0,0
0.442313284,0,0
0.508278549,0,1
0.060687821,0,0
0.400634855,1,1
0.064360105,0,0
0.42817089,0,0
0.528811753,0,0
0.074775293,0,0
0.463549227,1,1
0.032410976,0,0
0.591574609,0,0
0.046581399,0,0
0.440833241,1,1
0.133912221,0,0
0.03827237,0,0
0.125254646,0,0
0.596994519,0,0
0.037170649,0,0
0.038675059,0,0
0.066446416,0,0
0.538567483,1,1
0.571017742,0,0
0.0818782,0,0
0.115896121,0,0
0.096714742,0,0
0.465604424,1,1
0.026756665,0,0
0.116420083,0,0
0.362306923,0,1
0.063075297,0,0
0.10045547,0,1
0.304238886,0,0
0.54871732,0,0
0.046287652,0,0
0.183946028,0,0
0.045591336,0,0
0.057803359,0,0
0.113621943,0,0
0.066545397,0,0
0.108822398,0,0
0.035354041,0,0
0.089302517,0,0
0.077838026,0,0
0.073672056,0,0
0.082194887,0,0
0.070105761,0,0
0.082738124,0,0
0.033454433,0,0
0.530600011,0,0
0.570154071,0,0
0.10508199,0,0
0.385539949,1,1
0.089681759,0,0
0.099339694,0,0
0.07304085,0,0
0.438978285,1,1
0.079033099,0,0
0.086162344,0,0
0.135122225,0,0
0.050241027,0,0
0.03942671,0,0
0.038925886,0,0
0.041122191,0,0
0.41446802,0,0
0.144024953,0,0
0.371274263,0,0
0.030171471,0,0
0.039322346,0,0
0.100837626,0,0
0.484119713,1,1
0.08664313,0,0
0.042434342,0,0
0.078855157,0,0
0.453651994,0,0
0.092485428,0,0
0.094971828,0,0
0.137011826,0,0
0.036358938,0,0
0.106483944,0,0
0.043803085,0,0
0.396542579,1,1
0.037197255,0,0
0.096706159,0,0
0.086323924,0,0
0.134459525,0,0
0.032976944,0,0
0.400895238,0,0
0.069745295,0,0
0.037455376,0,0
0.133044854,0,0
0.498254478,1,1
0.092728563,0,0
0.141489178,0,0
0.047223438,0,0
0.081080057,0,0
0.043857347,0,0
0.029942909,0,0
0.544059873,1,1
0.031302787,0,0
0.529293299,0,0
0.071034938,0,0
0.203337967,0,0
0.545226753,1,1
0.101414494,0,0
0.403413802,1,1
0.355160713,1,1
0.400962681,1,1
0.544445395,1,1
0.51088804,0,1
0.089392088,0,0
0.094390087,0,0
0.382285118,0,0
0.087201372,0,0
0.117342718,0,0
0.065670744,0,0
0.032689471,0,0
0.529584229,1,1
0.101994552,0,0
0.108445242,0,0
0.061827835,0,0
0.479883552,0,0
0.087302655,0,0
0.037390944,0,0
0.516889334,1,1
0.522451222,0,0
0.439158261,0,0
0.051024605,0,0
0.515984416,1,1
0.090902656,0,0
0.110970512,0,0
0.077176578,0,0
0.02996745,0,0
0.395747453,0,0
0.096991949,0,0
0.362309456,1,1
0.031911023,0,0
0.525321901,0,0
0.465780765,1,1
0.046866171,0,0
0.465800405,0,0
0.032071352,0,0
0.169570535,0,1
0.033887122,0,0
0.504502356,1,1
0.245597646,0,0
0.113062143,0,1
0.105951101,0,0
0.069534272,0,0
0.051631611,0,0
0.491955042,0,0
0.038616795,0,0
0.437226355,1,1
0.158899397,0,0
0.516847134,0,0
0.359219521,0,0
0.094007052,0,0
0.05199125,0,0
0.03196542,0,0
0.038719915,0,0
0.446413487,0,0
0.028515475,0,0
0.466104656,1,1
0.118313417,0,0
0.510233641,0,1
0.135924488,0,0
0.120155849,1,1
0.170513302,0,1
0.036613278,0,0
0.0619932,0,0
0.050830431,0,0
0.051906276,0,0
0.138254374,1,1
0.081528395,0,0
0.032813083,0,0
0.119072571,0,0
0.183753282,0,0
0.088963829,0,0
0.088726543,0,0
0.064164668,0,0
0.070737913,0,0
0.463638306,0,0
0.519116819,1,1
0.094523065,0,0
0.081231706,0,0
0.111857317,0,0
0.465113878,0,0
0.117487244,0,0
0.100200124,0,0
0.124046512,0,0
0.571362257,1,1
0.115742184,0,0
0.029092846,0,0
0.479975641,0,0
0.486803114,0,1
0.353765577,1,1
0.554631472,1,1
0.040634751,0,0
0.105160311,0,0
0.098877825,0,0
0.435221791,1,1
0.459072769,0,0
0.472291917,1,1
0.426038772,0,0
0.601461947,1,1
0.060539596,0,0
0.069401816,0,0
0.471839875,0,0
0.044323359,0,0
0.211006179,0,0
0.081671298,0,0
0.09745834,0,0
0.044301637,0,0
0.491866022,1,1
0.087401927,0,0
0.409514576,0,0
0.115611911,0,0
0.05565865,0,0
0.499052376,0,0
0.555664957,1,1
0.093246087,0,0
0.073008038,0,0
0.473776698,0,0
0.031953681,0,0
0.612074375,0,0
0.316716492,0,0
0.107714929,0,0
0.063063264,0,0
0.577521026,0,0
0.105593793,0,0
0.073106527,0,0
0.034354229,0,0
0.443585604,1,1
0.092534736,0,0
0.126599312,0,0
0.534123778,0,0
0.168695807,0,0
0.034461316,0,0
0.448991925,0,0
0.098595001,0,0
0.123758368,0,0
0.454526544,1,1
0.387117594,0,0
0.094318829,0,0
0.157932267,0,1
0.083399825,0,0
0.430695087,1,1
0.024725083,0,0
0.561082065,0,0
0.499519408,0,0
0.053312629,0,0
0.545848668,1,1
0.110623591,0,0
0.331212878,0,0
0.029175742,0,0
0.481425226,0,0
0.08577548,0,0
0.222219467,0,0
0.051096197,0,0
0.061754115,0,0
0.134590119,1,1
0.123556837,0,0
0.528593779,1,1
0.033416014,0,0
0.089434013,0,0
0.092939734,0,0
0.042275589,0,0
0.030997496,0,0
0.47118172,0,0
0.467699021,0,1
0.489768118,0,0
0.036297884,0,0
0.036241293,0,0
0.082092293,0,0
0.038408462,0,0
0.082042679,0,0
0.030994847,0,0
0.088263258,0,0
0.394768029,1,1
0.082629465,0,0
0.070174821,0,0
0.042838767,0,0
0.048233736,0,0
0.089405626,0,0
0.085385531,0,0
0.13183108,0,0
0.384172887,0,0
0.526984036,0,0
0.06759578,0,0
0.130685255,0,0
0.49962762,0,0
0.119048953,0,0
0.091046631,0,0
0.116270676,0,0
0.395455569,0,0
0.055636466,0,0
0.555220544,0,0
0.040055335,0,0
0.073378317,0,0
0.102130838,0,1
0.346982419,1,1
0.580251753,0,0
0.036499582,0,0
0.07116621,0,0
0.036874991,0,0
0.133504286,0,0
0.131127238,0,0
0.091625288,0,0
0.206553951,0,0
0.095575728,0,0
0.042878289,0,0
0.086274251,0,0
0.07128565,0,0
0.08667063,0,0
0.557695925,0,0
0.523407042,1,1
0.050441351,0,0
0.079954818,0,0
0.125566289,0,0
0.061225574,0,0
0.048716113,0,0
0.067531198,0,0
0.092102535,0,0
0.473318577,1,1
0.115611278,0,0
0.097762182,0,0
0.063240483,0,0
0.11081104,0,0
0.103338495,0,0
0.033458337,0,0
0.114016339,0,0
0.050029166,0,0
0.032454476,0,0
0.081189111,0,0
0.14410086,0,0
0.121975459,1,1
0.191776305,0,1
0.137785122,0,0
0.043678071,0,0
0.340883076,0,0
0.080838107,0,0
0.540794551,0,0
0.450340807,1,1
0.0809194,0,0
0.043835275,0,0
0.030742442,0,0
0.033299595,0,0
0.082208931,0,0
0.136163831,0,0
0.412424505,0,0
0.499202341,0,0
0.159524754,1,1
0.045465313,0,0
0.050722711,0,0
0.078565404,0,0
0.035133101,0,0
0.074006043,0,0
0.061301682,0,0
0.032799512,0,0
0.047645763,0,0
0.118710607,0,0
0.394945174,0,0
0.076774567,0,0
0.593868017,0,1
0.043927874,0,0
0.48463726,0,0
0.05708361,0,0
0.081559263,0,0
0.366406947,0,0
0.022818765,0,0
0.348543078,0,0
0.039093751,0,0
0.366127431,1,1
0.488635868,0,0
0.080281243,0,0
0.027483033,0,0
0.064920202,0,0
0.123439968,0,0
0.067551479,0,0
0.053018868,0,0
0.401672035,1,1
0.079442084,1,1
0.508369088,1,1
0.505950034,0,1
0.030822564,0,0
0.035560865,0,0
0.108819894,0,0
0.137574151,0,0
0.09263178,0,0
0.428829998,0,0
0.113207377,0,0
0.039153799,0,0
0.130385086,0,0
0.081522882,0,0
0.081959546,0,0
0.087366313,0,0
0.507574677,0,0
0.36400345,0,0
0.461007327,1,1
0.504717469,0,0
0.04859433,0,0
0.173268795,1,1
0.077814028,0,0
0.113603689,0,0
0.477765411,0,0
0.50242126,1,1
0.04276048,0,0
0.432782739,0,0
0.033364415,0,0
0.036136918,0,0
0.502620518,0,0
0.075540639,1,1
0.424681664,1,1
0.031984348,0,0
0.044199679,0,0
0.158333525,0,0
0.086328767,0,0
0.084855944,0,0
0.555437982,0,0
0.085985042,0,0
0.12563841,0,0
0.077553362,0,0
0.48684746,0,0
0.529123068,0,1
0.064778037,0,0
0.075429842,0,0
0.079123296,0,1
0.112808146,0,0
0.033633139,0,0
0.414146364,0,0
0.032904368,0,0
0.072675422,0,0
0.411009878,1,1
0.517252564,1,1
0.071302414,0,0
0.069811858,0,0
0.026611557,0,0
0.074968189,0,0
0.031112516,0,0
0.098736763,0,0
0.056136027,0,0
0.109662779,0,0
0.087075785,0,0
0.516058564,1,1
0.039733019,0,0
0.032927893,0,0
0.084302135,0,0
0.08883708,0,0
0.039050926,0,0
0.429664642,0,0
0.035374142,0,0
0.029054761,0,0
0.116030075,0,0
0.042038079,0,0
0.422658324,0,0
0.529256582,1,1
0.080512933,0,0
0.388345093,0,0
