longitude,latitude,color,voters,geoid,cd,ld,pid
-110.9493128,32.1524853,#1368f0,200,40190037072,7,21,Democrat (DEM)
-110.9493128,32.1524853,#c41221,41,40190037072,7,21,Republican (REP)
-110.9493128,32.1524853,#FF5733,4,40190037072,7,21,Libertarian (LIB)
-111.8026747,33.3535235,#FF5733,165,40134224013,5,13,Independent
-111.8026747,33.3535235,#c41221,148,40134224013,5,13,Republican (REP)
-111.8026747,33.3535235,#1368f0,132,40134224013,5,13,Democrat (DEM)
-111.8026747,33.3535235,#FF5733,4,40134224013,5,13,Libertarian (LIB)
-110.8372519,32.1728197,#1368f0,128,40190040291,6,21,Democrat (DEM)
-110.8372519,32.1728197,#FF5733,4,40190040291,6,21,Libertarian (LIB)
-110.8372519,32.1728197,#c41221,113,40190040291,6,21,Republican (REP)
-110.8372519,32.1728197,#FF5733,103,40190040291,6,21,Independent
-111.7941212,33.3028562,#c41221,282,40138117003,5,13,Republican (REP)
-111.7941212,33.3028562,#1368f0,264,40138117003,5,13,Democrat (DEM)
-111.7941212,33.3028562,#FF5733,281,40138117003,5,13,Independent
-111.7941212,33.3028562,#FF5733,4,40138117003,5,13,Libertarian (LIB)
-112.3567799,33.6334472,#c41221,247,40130610291,9,29,Republican (REP)
-112.3567799,33.6334472,#1368f0,202,40130610291,9,29,Democrat (DEM)
-112.3567799,33.6334472,#FF5733,267,40130610291,9,29,Independent
-112.3567799,33.6334472,#FF5733,4,40130610291,9,29,Libertarian (LIB)
-110.9830837,32.224891,#FF5733,89,40190002001,7,20,Independent
-110.9830837,32.224891,#1368f0,180,40190002001,7,20,Democrat (DEM)
-110.9830837,32.224891,#c41221,34,40190002001,7,20,Republican (REP)
-110.9830837,32.224891,#FF5733,4,40190002001,7,20,Libertarian (LIB)
-110.9561729,32.2760817,#1368f0,192,40190026021,6,20,Democrat (DEM)
-110.9561729,32.2760817,#c41221,68,40190026021,6,20,Republican (REP)
-110.9561729,32.2760817,#FF5733,95,40190026021,6,20,Independent
-110.9561729,32.2760817,#FF5733,4,40190026021,6,20,Libertarian (LIB)
-112.2291699,35.2732157,#c41221,383,40050017001,2,7,Republican (REP)
-112.2291699,35.2732157,#FF5733,181,40050017001,2,7,Independent
-112.2291699,35.2732157,#1368f0,130,40050017001,2,7,Democrat (DEM)
-112.2291699,35.2732157,#FF5733,4,40050017001,2,7,Libertarian (LIB)
-110.3289268,31.6382445,#FF5733,229,40030013002,6,19,Independent
-110.3289268,31.6382445,#c41221,180,40030013002,6,19,Republican (REP)
-110.3289268,31.6382445,#1368f0,119,40030013002,6,19,Democrat (DEM)
-110.3289268,31.6382445,#FF5733,4,40030013002,6,19,Libertarian (LIB)
-110.5698174,31.8566313,#c41221,260,40190041093,6,19,Republican (REP)
-110.5698174,31.8566313,#1368f0,73,40190041093,6,19,Democrat (DEM)
-110.5698174,31.8566313,#FF5733,106,40190041093,6,19,Independent
-110.5698174,31.8566313,#FF5733,4,40190041093,6,19,Libertarian (LIB)
-110.8367033,32.210163,#1368f0,196,40190040103,7,21,Democrat (DEM)
-110.8367033,32.210163,#c41221,127,40190040103,7,21,Republican (REP)
-110.8367033,32.210163,#FF5733,119,40190040103,7,21,Independent
-110.8367033,32.210163,#FF5733,4,40190040103,7,21,Libertarian (LIB)
-111.8517065,33.4260349,#FF5733,139,40134211023,4,8,Independent
-111.8517065,33.4260349,#1368f0,137,40134211023,4,8,Democrat (DEM)
-111.8517065,33.4260349,#c41221,176,40134211023,4,8,Republican (REP)
-111.8517065,33.4260349,#FF5733,4,40134211023,4,8,Libertarian (LIB)
-111.9498957,33.3801987,#FF5733,150,40133197062,4,12,Independent
-111.9498957,33.3801987,#1368f0,181,40133197062,4,12,Democrat (DEM)
-111.9498957,33.3801987,#c41221,76,40133197062,4,12,Republican (REP)
-111.9498957,33.3801987,#FF5733,4,40133197062,4,12,Libertarian (LIB)
-112.3347142,33.6216691,#FF5733,141,40130609011,9,29,Independent
-112.3347142,33.6216691,#c41221,74,40130609011,9,29,Republican (REP)
-112.3347142,33.6216691,#1368f0,88,40130609011,9,29,Democrat (DEM)
-112.3347142,33.6216691,#FF5733,4,40130609011,9,29,Libertarian (LIB)
-114.6079257,35.0970203,#FF5733,156,40159518001,9,30,Independent
-114.6079257,35.0970203,#c41221,118,40159518001,9,30,Republican (REP)
-114.6079257,35.0970203,#1368f0,76,40159518001,9,30,Democrat (DEM)
-114.6079257,35.0970203,#FF5733,4,40159518001,9,30,Libertarian (LIB)
-111.8000201,33.4060941,#FF5733,194,40134218023,4,9,Independent
-111.8000201,33.4060941,#c41221,138,40134218023,4,9,Republican (REP)
-111.8000201,33.4060941,#1368f0,168,40134218023,4,9,Democrat (DEM)
-111.8000201,33.4060941,#FF5733,4,40134218023,4,9,Libertarian (LIB)
-111.9152781,33.5058425,#1368f0,221,40132172033,1,8,Democrat (DEM)
-111.9152781,33.5058425,#c41221,205,40132172033,1,8,Republican (REP)
-111.9152781,33.5058425,#FF5733,139,40132172033,1,8,Independent
-111.9152781,33.5058425,#FF5733,4,40132172033,1,8,Libertarian (LIB)
-110.9859356,32.3207439,#c41221,169,40190046171,6,18,Republican (REP)
-110.9859356,32.3207439,#FF5733,172,40190046171,6,18,Independent
-110.9859356,32.3207439,#1368f0,209,40190046171,6,18,Democrat (DEM)
-110.9859356,32.3207439,#FF5733,4,40190046171,6,18,Libertarian (LIB)
-109.7585323,32.8510673,#c41221,238,40099612013,6,19,Republican (REP)
-109.7585323,32.8510673,#FF5733,71,40099612013,6,19,Independent
-109.7585323,32.8510673,#1368f0,38,40099612013,6,19,Democrat (DEM)
-109.7585323,32.8510673,#FF5733,4,40099612013,6,19,Libertarian (LIB)
-112.0871116,33.4762931,#1368f0,306,40131119001,3,5,Democrat (DEM)
-112.0871116,33.4762931,#FF5733,150,40131119001,3,5,Independent
-112.0871116,33.4762931,#c41221,132,40131119001,3,5,Republican (REP)
-112.0871116,33.4762931,#FF5733,4,40131119001,3,5,Libertarian (LIB)
-112.1017135,33.5947227,#FF5733,145,40131044013,8,27,Independent
-112.1017135,33.5947227,#c41221,233,40131044013,8,27,Republican (REP)
-112.1017135,33.5947227,#1368f0,161,40131044013,8,27,Democrat (DEM)
-112.1017135,33.5947227,#FF5733,4,40131044013,8,27,Libertarian (LIB)
-111.9411822,33.4185221,#FF5733,154,40133190003,4,8,Independent
-111.9411822,33.4185221,#1368f0,240,40133190003,4,8,Democrat (DEM)
-111.9411822,33.4185221,#c41221,76,40133190003,4,8,Republican (REP)
-111.9411822,33.4185221,#FF5733,4,40133190003,4,8,Libertarian (LIB)
-112.1992473,33.4642229,#1368f0,120,40131125055,3,22,Democrat (DEM)
-112.1992473,33.4642229,#FF5733,147,40131125055,3,22,Independent
-112.1992473,33.4642229,#c41221,34,40131125055,3,22,Republican (REP)
-112.1992473,33.4642229,#FF5733,4,40131125055,3,22,Libertarian (LIB)
-112.073096,33.6888681,#FF5733,121,40136147001,1,2,Independent
-112.073096,33.6888681,#c41221,122,40136147001,1,2,Republican (REP)
-112.073096,33.6888681,#1368f0,60,40136147001,1,2,Democrat (DEM)
-112.073096,33.6888681,#FF5733,4,40136147001,1,2,Libertarian (LIB)
-112.1589214,33.4786544,#FF5733,140,40131123023,3,26,Independent
-112.1589214,33.4786544,#1368f0,146,40131123023,3,26,Democrat (DEM)
-112.1589214,33.4786544,#c41221,36,40131123023,3,26,Republican (REP)
-112.1589214,33.4786544,#FF5733,4,40131123023,3,26,Libertarian (LIB)
-111.9105228,33.4997651,#c41221,92,40132172041,1,8,Republican (REP)
-111.9105228,33.4997651,#1368f0,151,40132172041,1,8,Democrat (DEM)
-111.9105228,33.4997651,#FF5733,190,40132172041,1,8,Independent
-111.9105228,33.4997651,#FF5733,4,40132172041,1,8,Libertarian (LIB)
-112.1915154,33.5123697,#FF5733,236,40130931063,3,24,Independent
-112.1915154,33.5123697,#1368f0,296,40130931063,3,24,Democrat (DEM)
-112.1915154,33.5123697,#FF5733,4,40130931063,3,24,Libertarian (LIB)
-112.1915154,33.5123697,#c41221,101,40130931063,3,24,Republican (REP)
-111.7422414,32.8484506,#1368f0,146,40210014063,6,16,Democrat (DEM)
-111.7422414,32.8484506,#FF5733,129,40210014063,6,16,Independent
-111.7422414,32.8484506,#c41221,106,40210014063,6,16,Republican (REP)
-111.7422414,32.8484506,#FF5733,4,40210014063,6,16,Libertarian (LIB)
-112.199032,33.5365746,#FF5733,178,40130928014,3,24,Independent
-112.199032,33.5365746,#1368f0,128,40130928014,3,24,Democrat (DEM)
-112.199032,33.5365746,#c41221,52,40130928014,3,24,Republican (REP)
-112.199032,33.5365746,#FF5733,4,40130928014,3,24,Libertarian (LIB)
-110.9399317,32.2263664,#1368f0,54,40190006003,7,20,Democrat (DEM)
-110.9399317,32.2263664,#1368f0,127,40190006003,7,18,Democrat (DEM)
-110.9399317,32.2263664,#FF5733,51,40190006003,7,18,Independent
-110.9399317,32.2263664,#c41221,10,40190006003,7,20,Republican (REP)
-110.9399317,32.2263664,#c41221,36,40190006003,7,18,Republican (REP)
-110.9399317,32.2263664,#FF5733,20,40190006003,7,20,Independent
-110.9399317,32.2263664,#FF5733,3,40190006003,7,18,Libertarian (LIB)
-110.9399317,32.2263664,#FF5733,1,40190006003,7,20,Libertarian (LIB)
-110.949133,32.2202903,#1368f0,158,40190007003,7,20,Democrat (DEM)
-110.949133,32.2202903,#FF5733,59,40190007003,7,20,Independent
-110.949133,32.2202903,#c41221,25,40190007003,7,20,Republican (REP)
-110.949133,32.2202903,#FF5733,4,40190007003,7,20,Libertarian (LIB)
-110.8110436,32.2276876,#1368f0,232,40190040721,6,18,Democrat (DEM)
-110.8110436,32.2276876,#c41221,263,40190040721,6,18,Republican (REP)
-110.8110436,32.2276876,#FF5733,215,40190040721,6,18,Independent
-110.8110436,32.2276876,#FF5733,4,40190040721,6,18,Libertarian (LIB)
-111.6573646,35.1890629,#1368f0,59,40050010003,2,7,Democrat (DEM)
-111.6573646,35.1890629,#FF5733,4,40050010003,2,7,Libertarian (LIB)
-111.6573646,35.1890629,#FF5733,42,40050010003,2,7,Independent
-111.6573646,35.1890629,#c41221,22,40050010003,2,7,Republican (REP)
-111.668194,33.484969,#c41221,649,40134201073,1,10,Republican (REP)
-111.668194,33.484969,#FF5733,464,40134201073,1,10,Independent
-111.668194,33.484969,#1368f0,343,40134201073,1,10,Democrat (DEM)
-111.668194,33.484969,#FF5733,5,40134201073,1,10,Libertarian (LIB)
-111.6429247,33.2242977,#c41221,453,40138172004,5,15,Republican (REP)
-111.6429247,33.2242977,#FF5733,164,40138172004,5,15,Independent
-111.6429247,33.2242977,#1368f0,70,40138172004,5,15,Democrat (DEM)
-111.6429247,33.2242977,#FF5733,5,40138172004,5,15,Libertarian (LIB)
-111.0859195,32.1513189,#FF5733,409,40190043331,7,20,Independent
-111.0859195,32.1513189,#1368f0,567,40190043331,7,20,Democrat (DEM)
-111.0859195,32.1513189,#c41221,247,40190043331,7,20,Republican (REP)
-111.0859195,32.1513189,#FF5733,11,40190043331,7,23,Independent
-111.0859195,32.1513189,#c41221,2,40190043331,7,23,Republican (REP)
-111.0859195,32.1513189,#1368f0,15,40190043331,7,23,Democrat (DEM)
-111.0859195,32.1513189,#FF5733,5,40190043331,7,20,Libertarian (LIB)
-112.1949925,33.7040075,#c41221,410,40136117001,8,28,Republican (REP)
-112.1949925,33.7040075,#1368f0,227,40136117001,8,28,Democrat (DEM)
-112.1949925,33.7040075,#FF5733,322,40136117001,8,28,Independent
-112.1949925,33.7040075,#FF5733,5,40136117001,8,28,Libertarian (LIB)
-112.2074359,33.527366,#1368f0,308,40130927182,9,24,Democrat (DEM)
-112.2074359,33.527366,#FF5733,316,40130927182,9,24,Independent
-112.2074359,33.527366,#c41221,104,40130927182,9,24,Republican (REP)
-112.2074359,33.527366,#FF5733,5,40130927182,9,24,Libertarian (LIB)
-111.7663962,33.5231481,#1368f0,182,40139413002,1,8,Democrat (DEM)
-111.7663962,33.5231481,#FF5733,321,40139413002,1,8,Independent
-111.7663962,33.5231481,#FF5733,5,40139413002,1,8,Libertarian (LIB)
-111.7663962,33.5231481,#c41221,54,40139413002,1,8,Republican (REP)
-110.9139223,32.2038942,#1368f0,210,40190020001,7,21,Democrat (DEM)
-110.9139223,32.2038942,#FF5733,106,40190020001,7,21,Independent
-110.9139223,32.2038942,#c41221,60,40190020001,7,21,Republican (REP)
-110.9139223,32.2038942,#FF5733,5,40190020001,7,21,Libertarian (LIB)
-112.0003143,33.3202883,#c41221,280,40131167201,4,12,Republican (REP)
-112.0003143,33.3202883,#1368f0,335,40131167201,4,12,Democrat (DEM)
-112.0003143,33.3202883,#FF5733,320,40131167201,4,12,Independent
-112.0003143,33.3202883,#FF5733,5,40131167201,4,12,Libertarian (LIB)
-111.835145,33.3960228,#c41221,136,40134220021,4,9,Republican (REP)
-111.835145,33.3960228,#1368f0,214,40134220021,4,9,Democrat (DEM)
-111.835145,33.3960228,#FF5733,264,40134220021,4,9,Independent
-111.835145,33.3960228,#FF5733,5,40134220021,4,9,Libertarian (LIB)
-112.0547027,33.0483678,#c41221,395,40210017042,2,16,Republican (REP)
-112.0547027,33.0483678,#FF5733,541,40210017042,2,16,Independent
-112.0547027,33.0483678,#1368f0,438,40210017042,2,16,Democrat (DEM)
-112.0547027,33.0483678,#FF5733,5,40210017042,2,16,Libertarian (LIB)
-114.2617749,34.5102604,#c41221,991,40159528003,9,30,Republican (REP)
-114.2617749,34.5102604,#FF5733,336,40159528003,9,30,Independent
-114.2617749,34.5102604,#1368f0,150,40159528003,9,30,Democrat (DEM)
-114.2617749,34.5102604,#FF5733,5,40159528003,9,30,Libertarian (LIB)
-111.1669291,32.2142244,#1368f0,275,40190044211,7,16,Democrat (DEM)
-111.1669291,32.2142244,#c41221,253,40190044211,7,16,Republican (REP)
-111.1669291,32.2142244,#FF5733,180,40190044211,7,16,Independent
-111.1669291,32.2142244,#FF5733,5,40190044211,7,16,Libertarian (LIB)
-112.3724601,33.6125967,#FF5733,278,40130610342,9,29,Independent
-112.3724601,33.6125967,#c41221,351,40130610342,9,29,Republican (REP)
-112.3724601,33.6125967,#1368f0,221,40130610342,9,29,Democrat (DEM)
-112.3724601,33.6125967,#FF5733,5,40130610342,9,29,Libertarian (LIB)
-111.698997,33.4559155,#FF5733,350,40134202122,4,10,Independent
-111.698997,33.4559155,#c41221,493,40134202122,4,10,Republican (REP)
-111.698997,33.4559155,#1368f0,237,40134202122,4,10,Democrat (DEM)
-111.698997,33.4559155,#FF5733,5,40134202122,4,10,Libertarian (LIB)
-114.6151248,34.9604936,#FF5733,351,40159405013,9,30,Independent
-114.6151248,34.9604936,#c41221,550,40159405013,9,30,Republican (REP)
-114.6151248,34.9604936,#1368f0,197,40159405013,9,30,Democrat (DEM)
-114.6151248,34.9604936,#FF5733,5,40159405013,9,30,Libertarian (LIB)
-112.169922,33.6070784,#1368f0,115,40131042241,8,27,Democrat (DEM)
-112.169922,33.6070784,#FF5733,159,40131042241,8,27,Independent
-112.169922,33.6070784,#c41221,128,40131042241,8,27,Republican (REP)
-112.169922,33.6070784,#FF5733,5,40131042241,8,27,Libertarian (LIB)
-114.79694,32.5198873,#1368f0,1065,40270116002,7,23,Democrat (DEM)
-114.79694,32.5198873,#FF5733,846,40270116002,7,23,Independent
-114.79694,32.5198873,#c41221,143,40270116002,7,23,Republican (REP)
-114.79694,32.5198873,#FF5733,5,40270116002,7,23,Libertarian (LIB)
-112.0873371,33.5729551,#FF5733,141,40131045013,1,5,Independent
-112.0873371,33.5729551,#1368f0,116,40131045013,1,5,Democrat (DEM)
-112.0873371,33.5729551,#c41221,65,40131045013,1,5,Republican (REP)
-112.0873371,33.5729551,#FF5733,5,40131045013,1,5,Libertarian (LIB)
-112.0695339,33.6291087,#c41221,359,40131036122,1,2,Republican (REP)
-112.0695339,33.6291087,#FF5733,265,40131036122,1,2,Independent
-112.0695339,33.6291087,#1368f0,253,40131036122,1,2,Democrat (DEM)
-112.0695339,33.6291087,#FF5733,5,40131036122,1,2,Libertarian (LIB)
-112.0448253,33.3014398,#FF5733,352,40131167253,4,12,Independent
-112.0448253,33.3014398,#c41221,425,40131167253,4,12,Republican (REP)
-112.0448253,33.3014398,#1368f0,282,40131167253,4,12,Democrat (DEM)
-112.0448253,33.3014398,#FF5733,5,40131167253,4,12,Libertarian (LIB)
-112.1643233,33.5999426,#c41221,425,40131042192,8,27,Republican (REP)
-112.1643233,33.5999426,#FF5733,337,40131042192,8,27,Independent
-112.1643233,33.5999426,#1368f0,257,40131042192,8,27,Democrat (DEM)
-112.1643233,33.5999426,#FF5733,5,40131042192,8,27,Libertarian (LIB)
-110.825706,32.2540775,#FF5733,144,40190040311,6,18,Independent
-110.825706,32.2540775,#1368f0,287,40190040311,6,18,Democrat (DEM)
-110.825706,32.2540775,#c41221,227,40190040311,6,18,Republican (REP)
-110.825706,32.2540775,#FF5733,5,40190040311,6,18,Libertarian (LIB)
-111.8539245,33.3521674,#c41221,261,40134222202,4,12,Republican (REP)
-111.8539245,33.3521674,#1368f0,216,40134222202,4,12,Democrat (DEM)
-111.8539245,33.3521674,#FF5733,231,40134222202,4,12,Independent
-111.8539245,33.3521674,#FF5733,5,40134222202,4,12,Libertarian (LIB)
-111.766649,33.4310444,#FF5733,231,40134207043,4,9,Independent
-111.766649,33.4310444,#c41221,548,40134207043,4,9,Republican (REP)
-111.766649,33.4310444,#1368f0,151,40134207043,4,9,Democrat (DEM)
-111.766649,33.4310444,#FF5733,5,40134207043,4,9,Libertarian (LIB)
-112.1904267,33.6011087,#FF5733,208,40131042231,8,27,Independent
-112.1904267,33.6011087,#c41221,298,40131042231,8,27,Republican (REP)
-112.1904267,33.6011087,#1368f0,225,40131042231,8,27,Democrat (DEM)
-112.1904267,33.6011087,#FF5733,5,40131042231,8,27,Libertarian (LIB)
-110.753649,32.1961856,#c41221,523,40190040263,6,17,Republican (REP)
-110.753649,32.1961856,#FF5733,271,40190040263,6,17,Independent
-110.753649,32.1961856,#1368f0,327,40190040263,6,17,Democrat (DEM)
-110.753649,32.1961856,#FF5733,5,40190040263,6,17,Libertarian (LIB)
-112.0085793,33.4988824,#FF5733,286,40131083021,1,5,Independent
-112.0085793,33.4988824,#c41221,311,40131083021,1,5,Republican (REP)
-112.0085793,33.4988824,#1368f0,322,40131083021,1,5,Democrat (DEM)
-112.0085793,33.4988824,#FF5733,5,40131083021,1,5,Libertarian (LIB)
-111.9482555,33.6154471,#FF5733,228,40131032141,1,4,Independent
-111.9482555,33.6154471,#1368f0,187,40131032141,1,4,Democrat (DEM)
-111.9482555,33.6154471,#c41221,384,40131032141,1,4,Republican (REP)
-111.9482555,33.6154471,#FF5733,5,40131032141,1,4,Libertarian (LIB)
-111.8870482,33.6151039,#FF5733,241,40132168522,1,4,Independent
-111.8870482,33.6151039,#c41221,337,40132168522,1,4,Republican (REP)
-111.8870482,33.6151039,#1368f0,195,40132168522,1,4,Democrat (DEM)
-111.8870482,33.6151039,#FF5733,5,40132168522,1,4,Libertarian (LIB)
-114.0324079,35.259231,#FF5733,407,40159507031,9,30,Independent
-114.0324079,35.259231,#c41221,421,40159507031,9,30,Republican (REP)
-114.0324079,35.259231,#1368f0,165,40159507031,9,30,Democrat (DEM)
-114.0324079,35.259231,#FF5733,5,40159507031,9,30,Libertarian (LIB)
-111.9841546,33.3962636,#FF5733,207,40131162042,3,11,Independent
-111.9841546,33.3962636,#1368f0,290,40131162042,3,11,Democrat (DEM)
-111.9841546,33.3962636,#FF5733,5,40131162042,3,11,Libertarian (LIB)
-111.9841546,33.3962636,#c41221,70,40131162042,3,11,Republican (REP)
-111.0380331,32.1678333,#c41221,119,40190043101,7,20,Republican (REP)
-111.0380331,32.1678333,#FF5733,5,40190043101,7,20,Libertarian (LIB)
-111.0380331,32.1678333,#FF5733,163,40190043101,7,20,Independent
-111.0380331,32.1678333,#1368f0,287,40190043101,7,20,Democrat (DEM)
-111.610005,35.2200304,#FF5733,174,40050004002,2,6,Independent
-111.610005,35.2200304,#1368f0,222,40050004002,2,6,Democrat (DEM)
-111.610005,35.2200304,#c41221,112,40050004002,2,6,Republican (REP)
-111.610005,35.2200304,#FF5733,5,40050004002,2,6,Libertarian (LIB)
-112.4891195,33.4201471,#c41221,426,40130506103,9,25,Republican (REP)
-112.4891195,33.4201471,#FF5733,195,40130506103,9,25,Independent
-112.4891195,33.4201471,#1368f0,149,40130506103,9,25,Democrat (DEM)
-112.4891195,33.4201471,#FF5733,5,40130506103,9,25,Libertarian (LIB)
-111.9206073,33.3299081,#1368f0,289,40138101003,4,12,Democrat (DEM)
-111.9206073,33.3299081,#c41221,456,40138101003,4,12,Republican (REP)
-111.9206073,33.3299081,#FF5733,291,40138101003,4,12,Independent
-111.9206073,33.3299081,#FF5733,5,40138101003,4,12,Libertarian (LIB)
-110.2925443,31.9546109,#c41221,324,40030003011,6,19,Republican (REP)
-110.2925443,31.9546109,#FF5733,196,40030003011,6,19,Independent
-110.2925443,31.9546109,#1368f0,186,40030003011,6,19,Democrat (DEM)
-110.2925443,31.9546109,#FF5733,5,40030003011,6,19,Libertarian (LIB)
-111.0476363,32.2494182,#c41221,337,40190044111,7,16,Republican (REP)
-111.0476363,32.2494182,#1368f0,478,40190044111,7,16,Democrat (DEM)
-111.0476363,32.2494182,#1368f0,265,40190044111,7,20,Democrat (DEM)
-111.0476363,32.2494182,#FF5733,128,40190044111,7,20,Independent
-111.0476363,32.2494182,#FF5733,289,40190044111,7,16,Independent
-111.0476363,32.2494182,#c41221,175,40190044111,7,20,Republican (REP)
-111.0476363,32.2494182,#FF5733,3,40190044111,7,16,Libertarian (LIB)
